status,seed,seed_slug,domain,elicitation_strategy,ner_strategy,model,out_dir,profile,max_depth,max_subjects,max_facts_hint,ner_batch_size,crawler,python,command,timestamp,batch_mode,effective_concurrency
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/icl/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066169,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/icl/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066180,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/icl/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066190,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/icl/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066203,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/icl/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066214,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/icl/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066225,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/icl/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066236,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/icl/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066247,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,granite8b,runs/TestDryRun/topic/granite8b/icl/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/icl/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066258,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/dont_know/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066269,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/dont_know/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066325,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/dont_know/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066338,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/dont_know/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066350,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/dont_know/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066361,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/dont_know/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066373,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/granite8b/dont_know/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066384,False,10
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/granite8b/dont_know/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066395,False,10
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,granite8b,runs/TestDryRun/topic/granite8b/dont_know/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/granite8b/dont_know/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key granite8b --ner-model-key granite8b --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --concurrency 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066406,False,10
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066418,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066429,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066440,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066452,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066465,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066476,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066488,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066499,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,baseline,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/baseline/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/baseline/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy baseline --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066510,True,
