status,seed,seed_slug,domain,elicitation_strategy,ner_strategy,model,out_dir,profile,max_depth,max_subjects,max_facts_hint,ner_batch_size,crawler,python,command,timestamp,batch_mode,effective_concurrency
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066521,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066532,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066544,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066556,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066571,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066583,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066596,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066608,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,calibrate,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/calibrate/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy calibrate --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066619,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066632,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066643,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066654,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066668,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066682,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066694,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066706,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066717,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,icl,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/icl/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/icl/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy icl --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066729,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/det/ancient_city_of_Babylon/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/det/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066740,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/det/The_Big_Bang_Theory/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/det/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066752,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/det/DAX_40_Index/20251029_221411,det,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/det/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.0 --top-p 1.0 --max-tokens 2000,2025-10-29T22:14:11.066763,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/ancient_city_of_Babylon/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066775,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/The_Big_Bang_Theory/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066786,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/DAX_40_Index/20251029_221411,medium,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/medium/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 0.7 --top-p 0.95 --top-k 50 --max-tokens 2000,2025-10-29T22:14:11.066799,True,
DRY_RUN,ancient city of Babylon,ancient_city_of_Babylon,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/ancient_city_of_Babylon/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'ancient city of Babylon' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/ancient_city_of_Babylon/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066812,True,
DRY_RUN,The Big Bang Theory,The_Big_Bang_Theory,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/The_Big_Bang_Theory/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'The Big Bang Theory' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/The_Big_Bang_Theory/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066823,True,
DRY_RUN,DAX 40 Index,DAX_40_Index,topic,dont_know,calibrate,gpt4o-mini,runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/DAX_40_Index/20251029_221411,wild,1,10,100,50,crawler_batch_concurrency_topic.py,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python,/Users/muhammedsaeed/anaconda3/envs/KB/bin/python crawler_batch_concurrency_topic.py --seed 'DAX 40 Index' --output-dir runs/TestDryRun/topic/gpt4o-mini/dont_know/wild/DAX_40_Index/20251029_221411 --domain topic --elicitation-strategy dont_know --ner-strategy calibrate --elicit-model-key gpt4o-mini --ner-model-key gpt4o-mini --max-depth 1 --max-facts-hint 100 --max-subjects 10 --ner-batch-size 50 --openai-batch --openai-batch-size 10 --temperature 2.0 --top-p 1.0 --top-k 100 --max-tokens 2000,2025-10-29T22:14:11.066835,True,
